BuildingID,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
579512988,2055,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.06000691636,13647.9322444777,24146.4183178839,122663.711723145,295771.53
579512988,2055,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599.79165900098,19205.7687247252,39166.249011234,102932.70533573,183113.724030395,295771.53
579512988,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3667.06000691636,13647.9322444777,24146.4183178839,122663.711723145,295771.53
579512988,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599.79165900098,19205.7687247252,39166.249011234,102932.70533573,183113.724030395,295771.53
579512988,2060,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.44041958035,4611.50857628648,13501.8075977285,22999.8397645948,73205.1345397122,256433.759777941,295771.53
579512988,2060,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.771833648436,4854.99768000418,18179.9957914724,28459.5444855399,65255.6515591841,144969.030028568,226539.392894307,284699.354569889,295771.53
579512988,2060,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.44041958035,4611.50857628648,13501.8075977285,22999.8397645948,73205.1345397122,256433.759777941,295771.53
579512988,2060,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.771833648436,4854.99768000418,18179.9957914724,28459.5444855399,65255.6515591841,144969.030028568,226539.392894307,284699.354569889,295771.53
579512988,2060,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.44041958035,4611.50857628648,13501.8075977285,22999.8397645948,73205.1345397122,256433.759777941,295771.53
579512988,2060,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.771833648436,4854.99768000418,18179.9957914724,28459.5444855399,65255.6515591841,144969.030028568,226539.392894307,284699.354569889,295771.53
579512988,2060,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.44041958035,4611.50857628648,13501.8075977285,22999.8397645948,73205.1345397122,256433.759777941,295771.53
579512988,2060,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.771833648436,4854.99768000418,18179.9957914724,28459.5444855399,65255.6515591841,144969.030028568,226539.392894307,284699.354569889,295771.53
579512988,2060,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.44041958035,4611.50857628648,13501.8075977285,22999.8397645948,73205.1345397122,256433.759777941,295771.53
579512988,2060,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.771833648436,4854.99768000418,18179.9957914724,28459.5444855399,65255.6515591841,144969.030028568,226539.392894307,284699.354569889,295771.53
