Category,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
NONRES_UnderDFE,2055,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2055,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2055,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2055,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_UnderDFE,2100,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2025,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2040,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675.47098106278,13545.8508585004,68186.6118710184,109938.13648111
NONRES_AboveDFE,2040,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.62305915975,29140.8690496972,89757.6940434643,132624.367268547
NONRES_AboveDFE,2040,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48186.6118710184,89938.1364811105
NONRES_AboveDFE,2040,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9140.86904969723,69757.6940434643,106521.267099034
NONRES_AboveDFE,2040,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42510.8118710184,84262.3364811105
NONRES_AboveDFE,2040,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465.06904969723,64081.8940434643,100845.467099034
NONRES_AboveDFE,2040,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2675.47098106278,13545.8508585004,68186.6118710184,109938.13648111
NONRES_AboveDFE,2040,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.62305915975,29140.8690496972,89757.6940434643,132624.367268547
NONRES_AboveDFE,2040,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2040,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2055,No mitigation,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,2069.34219276623,5700.96105905595,11004.2488966462,17136.8119846527,33674.1106094651,61332.9427384944,89058.8707232119,111149.378064693,133260.733760855,277629.568878389
NONRES_AboveDFE,2055,No mitigation,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,2611.61686944996,7063.9063581673,13717.747410459,25346.9758899314,48597.2398478016,89757.6940434643,110817.82720912,119130.557450327,140947.78178151,234636.921678153
NONRES_AboveDFE,2055,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12450.7111112105,41332.9427384944,69058.8707232119,90867.12042278,106870.431037578,221012.467181726
NONRES_AboveDFE,2055,Raise Utilities,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4738.31491068909,27478.9659737492,67521.0952322105,90350.3998365746,98770.9414646934,110995.369936069,189685.084288383
NONRES_AboveDFE,2055,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6774.91111121054,35657.1427384944,63383.0707232119,85191.32042278,101194.631037578,221252.806468237
NONRES_AboveDFE,2055,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21803.1659737492,61845.2952322105,84674.5998365746,93095.1414646934,105319.569936069,184297.784288383
NONRES_AboveDFE,2055,Elevate,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,2069.34219276623,5700.96105905595,11004.2488966462,17136.8119846527,33674.1106094651,61332.9427384944,89058.8707232119,111149.378064693,133260.733760855,277629.568878389
NONRES_AboveDFE,2055,Elevate,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,2611.61686944996,7063.9063581673,13717.747410459,25346.9758899314,48597.2398478016,89757.6940434643,110817.82720912,119130.557450327,140947.78178151,234636.921678153
NONRES_AboveDFE,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2100,No mitigation,50th-percentile,34606.4530045089,45282.6894474143,55178.5861329007,65277.590040969,71793.9064263515,78326.6685559347,84912.5839577874,93707.9582658355,98761.2790058456,102521.44046915,160223.616744624,248254.786233344,375836.643570682,510438.371294114,528234.142327593,555165.415046458,572416.218663872,596386.899824102,629629.693199391,661563.043704284,685855.437122066,738152.716985718,813688.835760748
NONRES_AboveDFE,2100,No mitigation,90th-percentile,635799.750550605,675118.665148674,696450.114349085,712575.149789775,727015.813724506,735514.036611965,751258.511809657,766107.166571104,776285.01806728,791497.300583462,914001.465444282,1080071.47998711,1252957.58479971,1433361.01450029,1455954.16405914,1478404.37512416,1496272.69905661,1519603.368524,1536959.30584692,1559317.78894028,1621400.00452839,1679051.59520772,1807104.81620293
NONRES_AboveDFE,2100,Raise Utilities,50th-percentile,0,0,0,2382.24288978998,4404.88091571654,11623.8239883303,16732.8822825737,20690.8485407343,25736.9243226014,28924.2493596213,80725.1534249525,145076.530935123,240322.318461405,359087.693084033,374445.153507366,394689.959486121,419276.888336566,437004.161332841,461699.610655083,483420.837944124,510115.465019311,555536.985694981,617874.534170004
NONRES_AboveDFE,2100,Raise Utilities,90th-percentile,372464.471098022,400447.216983235,419022.121923378,436307.467171922,454830.821427354,466780.223120995,475355.664246771,489511.9815475,500421.106786907,507427.959893181,611490.904467878,751048.630534429,901005.580654946,1054780.01180652,1065006.20978823,1081833.0885573,1095874.72780361,1113410.49346711,1131193.57651582,1158879.03397982,1203547.91114826,1251984.85822487,1367844.87533989
NONRES_AboveDFE,2100,WFP B,50th-percentile,0,0,0,0,0,2010.47574954169,6978.88506372663,11230.4366954748,14406.7265206312,18015.1084509675,68393.6514403711,128075.388461421,219784.196772318,334968.236333092,353091.403056673,380363.946412872,398347.502470352,427365.22628992,447093.299337678,473666.873699681,503938.999977033,540218.61792834,605069.277287477
NONRES_AboveDFE,2100,WFP B,90th-percentile,324185.480160199,352356.85977976,371356.03414075,388604.819695685,401715.116839383,412098.22438319,426809.823158343,437598.174232982,442464.779235135,450571.9893915,549720.038031784,686076.821791062,839208.270482788,997304.587792913,1006855.45161746,1015977.48444187,1033544.19956926,1044407.93476497,1066659.07777082,1099450.57439629,1150278.66156971,1197200.2994757,1311584.90412045
NONRES_AboveDFE,2100,Elevate,50th-percentile,34606.4530045089,45282.6894474143,55178.5861329007,65277.590040969,71793.9064263515,78326.6685559347,84912.5839577874,93707.9582658355,98761.2790058456,102521.44046915,160223.616744624,248254.786233344,375836.643570682,510438.371294114,528234.142327593,555165.415046458,572416.218663872,596386.899824102,629629.693199391,661563.043704284,685855.437122066,738152.716985718,813688.835760748
NONRES_AboveDFE,2100,Elevate,90th-percentile,635799.750550605,675118.665148674,696450.114349085,712575.149789775,727015.813724506,735514.036611965,751258.511809657,766107.166571104,776285.01806728,791497.300583462,914001.465444282,1080071.47998711,1252957.58479971,1433361.01450029,1455954.16405914,1478404.37512416,1496272.69905661,1519603.368524,1536959.30584692,1559317.78894028,1621400.00452839,1679051.59520772,1807104.81620293
NONRES_AboveDFE,2100,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NONRES_AboveDFE,2100,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
