Category,TargetYear,Action,SLR,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P25,P50,P75,P90,P91,P92,P93,P94,P95,P96,P97,P98,P99
RES_OutFP,2040,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,2055,No mitigation,50th-percentile,0,12966.308042651,15026.7923464904,19131.175559715,28193.3575238159,29609.3670394658,31580.2728299964,39902.306547011,41749.3719567828,43759.9256567685,84793.0889184638,163918.257277225,307138.679015668,724029.977024475,839429.108458464,958856.500322778,1091924.80186173,1436857.63269718,1693490.29193109,1967707.73413222,2692431.99340173,3535955.24700418,9827860.4735065
RES_OutFP,2055,No mitigation,90th-percentile,25038.0440975367,42056.6812003534,52382.1094591056,57582.7106822207,61985.7907643889,67359.3511549556,70703.4434382426,78004.5214711506,85557.5372071489,91575.4467804211,146981.388253484,244301.535552179,446804.71072539,1119145.42087917,1216725.3381794,1435204.69925282,1840663.01847983,2373876.59966216,2764225.08343238,3211350.74599697,3764790.63106518,4969934.4177575,9037291.75099593
RES_OutFP,2055,Raise Utilities,50th-percentile,0,0,0,0,0,0,0,0,0,0,2510.30293393312,18370.6893252396,55938.6705994877,201697.838015622,225967.683053761,327712.637762649,408114.001300689,688262.273170614,903035.985002273,1068777.80105136,1554860.52397565,2372029.21605143,7685131.92429587
RES_OutFP,2055,Raise Utilities,90th-percentile,0,0,0,0,0,0,88.5849989815706,289.762249434991,566.061319713701,829.561318429282,10123.5402551263,31926.1834251123,86105.7286771793,379546.105815564,459959.319689362,625454.169220203,918266.84711374,1279154.1602659,1598695.6907413,2026246.03700767,2394582.60579624,3596972.65680447,7239444.87602994
RES_OutFP,2055,WFP B,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.296981478619,50045.7358910855,127200.839591606,185274.651583784,396255.884778273,814023.316203563,3512863.17778039
RES_OutFP,2055,WFP B,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268.33509428329,32336.8539013841,111200.989792783,219841.535090437,393950.946720089,575462.370796095,807541.30614873,1355848.97177889,3615569.15648191
RES_OutFP,2055,Elevate,50th-percentile,0,12966.308042651,15026.7923464904,19131.175559715,28193.3575238159,29609.3670394658,31580.2728299964,39902.306547011,41749.3719567828,43759.9256567685,84793.0889184638,163918.257277225,307138.679015668,724029.977024475,839429.108458464,958856.500322778,1091924.80186173,1436857.63269718,1693490.29193109,1967707.73413222,2692431.99340173,3535955.24700418,9827860.4735065
RES_OutFP,2055,Elevate,90th-percentile,25038.0440975367,42056.6812003534,52382.1094591056,57582.7106822207,61985.7907643889,67359.3511549556,70703.4434382426,78004.5214711506,85557.5372071489,91575.4467804211,146981.388253484,244301.535552179,446804.71072539,1119145.42087917,1216725.3381794,1435204.69925282,1840663.01847983,2373876.59966216,2764225.08343238,3211350.74599697,3764790.63106518,4969934.4177575,9037291.75099593
RES_OutFP,2055,WFP 1st,50th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,2055,WFP 1st,90th-percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RES_OutFP,2100,No mitigation,50th-percentile,650416.040225663,731855.253519531,795052.518317765,823784.978134589,875645.355620968,903887.464602165,920844.830927287,944509.930858996,976934.268271349,1008271.04893436,1292298.07374111,1907786.41106648,3405612.84813273,6949131.48623323,7332413.11407866,7853647.04104637,8636760.27312066,10599599.1425419,12332640.7867406,15396544.0160629,17110261.716389,20971436.1526337,25960486.6864621
RES_OutFP,2100,No mitigation,90th-percentile,5150980.69077747,5497402.89284564,5778586.30642164,5947496.24604074,6255544.07733565,6403707.88467889,6539892.90317915,6652821.51692573,6771711.07083369,6892261.63389048,8743939.66175718,11752934.4820727,16703950.7030044,22759639.52789,23660269.6606159,24240073.7988341,25688031.3626622,26863037.2339656,28262928.0717761,29910265.7075452,31717360.1918581,36796591.0420863,42292539.6003753
